Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh,drsds
OTTAWA INTL A,2024-08-01 11:00,2024,8,1,11:00,29.5,21.7,62,26,4,780.06598,,,28.0643,70.35576667,22.1787,0.15,0.758333333,238.2166667,120.0833333,,1.4357,0.961111111,8.35576667,659.9826467
OTTAWA INTL A,2024-08-01 12:00,2024,8,1,12:00,30.1,22.9,65,35,7,838.5779223,,,29.23256667,64.78008333,21.9358,0.3,1.258333333,151.65,96.21666667,,0.86743333,1.644444444,0.21991667,742.3612556
OTTAWA INTL A,2024-08-01 13:00,2024,8,1,13:00,30.5,21.6,59,25,9,273.916053,,,26.52511667,75.30436667,21.58456667,0.4,1.283333333,163.2833333,42.83333333,,3.97488333,2.1,16.30436667,231.0827197
OTTAWA INTL A,2024-08-01 14:00,2024,8,1,14:00,29.7,23,67,8,12,796.8458463,,,27.41301667,77.21915,23.06501667,0.016666667,0.55,128.6,82.48333333,,2.28698333,3.316666666,10.21915,714.362513
OTTAWA INTL A,2024-08-01 15:00,2024,8,1,15:00,31.5,19.6,48,28,12,629.570461,,,29.67045,61.53431667,21.47743333,0,0.275,122.6,66.38333333,,1.82955,3.333333333,13.53431667,563.1871277
OTTAWA INTL A,2024-08-01 16:00,2024,8,1,16:00,31.5,20,50,27,12,584.0632525,,,30.8683,52.57811667,20.05851667,0.416666667,1.416666667,295.8666667,86.41666667,,0.6317,2.916666666,2.57811667,497.6465858
OTTAWA INTL A,2024-08-01 17:00,2024,8,1,17:00,30.4,19.8,52,25,14,415.0864698,,,30.91083333,52.29451667,20.01271667,0.558333333,1.591666667,320.0666667,60.75,,0.51083333,3.330555556,0.29451667,354.3364698
OTTAWA INTL A,2024-08-01 18:00,2024,8,1,18:00,29.8,18.5,50,30,14,240.5885252,,,30.64731667,53.49488333,20.14436667,0.625,1.758333333,318.1333333,43.63333333,,0.84731667,3.263888889,3.49488333,196.9551919
OTTAWA INTL A,2024-08-01 19:00,2024,8,1,19:00,27.2,19.4,62,28,9,76.84032673,,,29.97893333,54.33528333,19.77708333,0.141666667,0.891666667,277.05,20.68333333,,2.77893333,2.358333333,7.66471667,56.1569934
OTTAWA INTL A,2024-08-01 20:00,2024,8,1,20:00,27.1,18.9,60,24,6,7.44490445,,,28.43928333,57.43238333,19.23703333,0,0,339.7166667,1.75,,1.33928333,1.666666667,2.56761667,5.69490445
OTTAWA INTL A,2024-08-01 21:00,2024,8,1,21:00,23.8,20,79,18,12,2.02247225,,,27.27315,60.83465,19.07208333,0,0,337.0166667,1,,3.47315,3.333333333,18.16535,1.02247225
OTTAWA INTL A,2024-08-01 22:00,2024,8,1,22:00,23.7,22.2,91,20,8,2.204351467,,,26.26441667,67.08221667,19.67278333,0,0.008333333,210.5166667,1,,2.56441667,2.222222222,23.91778333,1.204351467
OTTAWA INTL A,2024-08-01 23:00,2024,8,1,23:00,23.4,22.8,96,21,10,1.78161655,,,25.33903333,72.41285,20.03966667,0,0,268.25,1,,1.93903333,2.777777778,23.58715,0.78161655
OTTAWA INTL A,2024-08-02 0:00,2024,8,2,0:00,22.8,22.8,100,20,8,1.7838452,,,24.48185,79.36256667,20.69413333,0,0,263,1,,1.68185,2.222222222,20.63743333,0.7838452
OTTAWA INTL A,2024-08-02 1:00,2024,8,2,1:00,21.8,21.8,100,24,3,1.786592983,,,23.74046667,85.40111667,21.16958333,0,0,263,1,,1.94046667,0.833333333,14.59888333,0.786592983
OTTAWA INTL A,2024-08-02 2:00,2024,8,2,2:00,20.3,20.3,100,23,5,2.180897817,,,23.00935,90.00565,21.30298333,0,0,263.4166667,1,,2.70935,1.388888889,9.99435,1.180897817
OTTAWA INTL A,2024-08-02 3:00,2024,8,2,3:00,20.2,20.2,100,19,8,1.844578867,,,22.03315,93.27773333,20.92435,0,0,264,1,,1.83315,2.222222222,6.72226667,0.844578867
OTTAWA INTL A,2024-08-02 4:00,2024,8,2,4:00,20.2,20.2,100,18,9,1.7922964,,,21.45798333,94.28865,20.5277,0,0,264,1,,1.25798333,2.5,5.71135,0.7922964
OTTAWA INTL A,2024-08-02 5:00,2024,8,2,5:00,19.7,19.7,100,19,5,4.871101517,,,20.97716667,95.70616667,20.29218333,0,0,264,1.15,,1.27716667,1.388888889,4.29383333,3.721101517
OTTAWA INTL A,2024-08-02 6:00,2024,8,2,6:00,21.3,21.3,100,20,5,72.03338867,,,21.72968333,93.85105,20.7192,0,0,264.35,30.38333333,,0.42968333,1.388888889,6.14895,41.65005534
OTTAWA INTL A,2024-08-02 7:00,2024,8,2,7:00,23.1,23.1,100,20,8,222.8364492,,,23.24136667,89.6218,21.46446667,0,0.033333333,266.1666667,95.61666667,,0.14136667,2.222222222,10.3782,127.2197825
OTTAWA INTL A,2024-08-02 8:00,2024,8,2,8:00,24.3,23.4,95,23,5,328.3135952,,,24.12688333,87.36815,21.9228,0.05,0.625,237.35,82.08333333,,0.17311667,1.338888889,7.63185,246.2302619
OTTAWA INTL A,2024-08-02 9:00,2024,8,2,9:00,25.6,23.1,86,21,3,339.8629645,,,24.93796667,84.98455,22.26555,0.008333333,0.233333333,223.1666667,76.61666667,,0.66203333,0.825,1.01545,263.2462978
OTTAWA INTL A,2024-08-02 10:00,2024,8,2,10:00,26.9,22.6,77,19,6,393.7075837,,,26.48721667,80.62805,22.90908333,0.008333333,0.375,117.6166667,71.61666667,,0.41278333,1.658333334,3.62805,322.090917
OTTAWA INTL A,2024-08-02 11:00,2024,8,2,11:00,28,22.4,71,21,9,494.929563,,,27.46561667,78.80253333,23.48131667,0.158333333,0.941666667,175.85,85.46666667,,0.53438333,2.341666667,7.80253333,409.4628963
OTTAWA INTL A,2024-08-02 12:00,2024,8,2,12:00,30.3,21.6,59,23,9,625.5878275,,,28.86783333,70.05798333,22.84163333,0.025,0.516666667,195.35,92.36666667,,1.43216667,2.475,11.05798333,533.2211608
OTTAWA INTL A,2024-08-02 13:00,2024,8,2,13:00,30.1,21.5,60,26,12,582.0872798,,,30.08976667,60.02746667,21.4772,0.575,1.558333333,258.6833333,89.38333333,,0.01023333,2.758333333,0.02746667,492.7039465
OTTAWA INTL A,2024-08-02 14:00,2024,8,2,14:00,30.7,22,59,19,9,543.171968,,,30.25488333,58.47365,21.22533333,0.858333333,1.991666667,323.8833333,83.03333333,,0.44511667,1.641666667,0.52635,460.1386347
OTTAWA INTL A,2024-08-02 15:00,2024,8,2,15:00,30.1,20.8,57,23,16,528.6881848,,,30.78858333,54.12293333,20.45498333,0.758333333,2,301.6666667,71.85,,0.68858333,3.686111111,2.87706667,456.8381848
OTTAWA INTL A,2024-08-02 16:00,2024,8,2,16:00,29.9,20.9,58,23,10,504.9157775,,,30.95408333,52.97991667,20.2646,0.508333333,1.525,268.55,81.13333333,,1.05408333,2.269444445,5.02008333,423.7824442
OTTAWA INTL A,2024-08-02 17:00,2024,8,2,17:00,29.9,20.8,58,22,8,361.7357045,,,30.59475,56.95016667,21.10665,0.783333333,1.9,327.2833333,61.2,,0.69475,1.438888889,1.04983333,300.5357045
OTTAWA INTL A,2024-08-02 18:00,2024,8,2,18:00,27.8,23.1,75,17,6,174.1847318,,,29.84205,55.06386667,19.85155,0.716666667,1.841666667,326.95,32.11666667,,2.04205,0.95,19.93613333,142.0680651
OTTAWA INTL A,2024-08-02 19:00,2024,8,2,19:00,27.3,22,72,20,7,66.46136603,,,29.2665,58.03555,20.17883333,0.3,1.116666667,323.55,14.26666667,,1.9665,1.644444444,13.96445,52.19469936
OTTAWA INTL A,2024-08-02 20:00,2024,8,2,20:00,26.1,22.1,78,20,7,7.83442585,,,28.46541667,61.88463333,20.46276667,0,0.175,287.8666667,1.566666667,,2.36541667,1.944444444,16.11536667,6.267759183
OTTAWA INTL A,2024-08-02 21:00,2024,8,2,21:00,25.2,21.1,78,20,9,1.861888583,,,27.50386667,65.21706667,20.41151667,0,0.075,235.6833333,1,,2.30386667,2.5,12.78293333,0.861888583
OTTAWA INTL A,2024-08-02 22:00,2024,8,2,22:00,24.2,21.3,83,19,9,1.90646725,,,27.0316,67.58273333,20.54223333,0.008333333,0.608333333,207.4333333,1,,2.8316,2.491666667,15.41726667,0.90646725
OTTAWA INTL A,2024-08-02 23:00,2024,8,2,23:00,23.1,21.6,91,20,8,1.9539538,,,26.18795,70.97295,20.52915,0,0.375,211.6833333,1,,3.08795,2.222222222,20.02705,0.9539538
OTTAWA INTL A,2024-08-03 0:00,2024,8,3,0:00,23,22,94,26,8,1.962849717,,,25.61095,76.21521667,21.13023333,0.091666667,0.5,285.0666667,1,,2.61095,2.130555555,17.78478333,0.962849717
OTTAWA INTL A,2024-08-03 1:00,2024,8,3,1:00,22.1,22.1,100,19,9,1.9352485,,,24.7524,80.61358333,21.2166,0.008333333,0.133333333,317.7,1,,2.6524,2.491666667,19.38641667,0.9352485
OTTAWA INTL A,2024-08-03 2:00,2024,8,3,2:00,21.7,21.7,100,19,9,1.493500833,,,24.29803333,81.21483333,20.89675,0,0.15,243.6833333,1,,2.59803333,2.5,18.78516667,0.493500833
OTTAWA INTL A,2024-08-03 3:00,2024,8,3,3:00,21.2,21.2,100,22,7,1.8895876,,,23.83013333,82.2407,20.64405,0,0.033333333,216.5,1,,2.63013333,1.944444444,17.7593,0.8895876
OTTAWA INTL A,2024-08-03 4:00,2024,8,3,4:00,21.4,21.4,100,21,9,1.757618817,,,23.28328333,84.58066667,20.56505,0,0.016666667,215.7833333,1,,1.88328333,2.5,15.41933333,0.757618817
OTTAWA INTL A,2024-08-03 5:00,2024,8,3,5:00,21,21,100,21,12,3.422858483,,,22.76816667,86.80091667,20.4798,0,0.025,215,1,,1.76816667,3.333333333,13.19908333,2.422858483
OTTAWA INTL A,2024-08-03 6:00,2024,8,3,6:00,21.2,21.2,100,22,9,50.0976738,,,22.99766667,86.95441667,20.73253333,0,0,215.15,18.7,,1.79766667,2.5,13.04558333,31.3976738
OTTAWA INTL A,2024-08-03 7:00,2024,8,3,7:00,23.3,23.3,100,23,7,226.744656,,,24.60048333,80.3349,21.00891667,0.008333333,0.458333333,191.9,95.38333333,,1.30048333,1.936111111,19.6651,131.3613227
OTTAWA INTL A,2024-08-03 8:00,2024,8,3,8:00,24.8,23.1,90,22,10,344.6580417,,,25.55133333,76.44948333,21.12635,0.016666667,0.541666667,166.2666667,82.03333333,,0.75133333,2.761111111,13.55051667,262.6247084
OTTAWA INTL A,2024-08-03 9:00,2024,8,3,9:00,26.9,23.3,81,26,10,542.4917875,,,26.99838333,72.92226667,21.74763333,0.016666667,0.625,176.5333333,137.9166667,,0.09838333,2.761111111,8.07773333,404.5751208
OTTAWA INTL A,2024-08-03 10:00,2024,8,3,10:00,28.7,21.9,66,25,7,663.782231,,,28.3639,68.14683333,21.94361667,0.15,0.883333333,228.1666667,104.2333333,,0.3361,1.794444444,2.14683333,559.5488977
OTTAWA INTL A,2024-08-03 11:00,2024,8,3,11:00,29.7,22.9,66,26,7,775.5368757,,,29.79981667,60.31046667,21.28678333,0.108333333,0.941666667,220,177.7,,0.09981667,1.836111111,5.68953333,597.8368757
OTTAWA INTL A,2024-08-03 12:00,2024,8,3,12:00,30.6,21.2,57,30,10,758.8507543,,,30.49553333,57.29888333,21.11573333,0.275,1.291666667,198.9333333,104.6,,0.10446667,2.502777778,0.29888333,654.2507543
OTTAWA INTL A,2024-08-03 13:00,2024,8,3,13:00,30.2,21.6,60,21,14,737.1804452,,,31.06776667,56.26828333,21.34961667,0.233333333,1.216666667,154.2333333,105.1833333,,0.86776667,3.655555556,3.73171667,631.9971119
OTTAWA INTL A,2024-08-03 14:00,2024,8,3,14:00,31.3,21.9,57,22,16,583.2266785,,,31.19638333,54.9471,21.08176667,0.291666667,1.291666667,181.0166667,79.73333333,,0.10361667,4.152777777,2.0529,503.4933452
OTTAWA INTL A,2024-08-03 15:00,2024,8,3,15:00,30.9,22.2,59,23,21,478.9118937,,,31.25903333,55.77448333,21.3861,0.516666667,1.683333333,179.1833333,69.58333333,,0.35903333,5.316666666,3.22551667,409.3285604
OTTAWA INTL A,2024-08-03 16:00,2024,8,3,16:00,29.4,23.7,71,20,21,431.1908733,,,31.45951667,55.54701667,21.50786667,0.55,1.866666667,141.2833333,73.36666667,,2.05951667,5.283333333,15.45298333,357.8242066
OTTAWA INTL A,2024-08-03 17:00,2024,8,3,17:00,28.2,24.4,80,20,20,255.2027093,,,30.37601667,62.09768333,22.27875,0.9,2.25,180.0333333,46.18333333,,2.17601667,4.655555556,17.90231667,209.019376
OTTAWA INTL A,2024-08-03 18:00,2024,8,3,18:00,27.7,24.2,81,22,18,154.9336828,,,29.05271667,71.1833,23.32403333,1,2.316666667,200.95,26.56666667,,1.35271667,4,9.8167,128.3670161
OTTAWA INTL A,2024-08-03 19:00,2024,8,3,19:00,25.7,20.4,72,35,18,16.35732027,,,24.3274,83.00391667,21.22708333,0.966666667,2.283333333,181.0333333,2.116666667,,1.3726,4.033333333,11.00391667,14.2406536
OTTAWA INTL A,2024-08-03 20:00,2024,8,3,20:00,21.4,21.4,100,16,8,16.79113862,,,21.51948333,87.4169,19.36298333,0.075,0.525,184.45,3.933333333,,0.11948333,2.147222222,12.5831,12.85780529
OTTAWA INTL A,2024-08-03 21:00,2024,8,3,21:00,21.8,21.8,100,16,13,1.762279733,,,21.31971667,92.82998333,20.1354,0.033333333,0.166666667,245.65,1,,0.48028333,3.577777778,7.17001667,0.762279733
OTTAWA INTL A,2024-08-03 22:00,2024,8,3,22:00,21.2,21.2,100,23,10,1.680811383,,,21.28073333,95.709,20.5949,0.016666667,0.175,356.9333333,1,,0.08073333,2.761111111,4.291,0.680811383
OTTAWA INTL A,2024-08-03 23:00,2024,8,3,23:00,22.1,22.1,100,22,7,1.481427217,,,21.3844,95.18468333,20.6075,0.025,0.266666667,321.7166667,1,,0.7156,1.919444444,4.81531667,0.481427217
OTTAWA INTL A,2024-08-04 0:00,2024,8,4,0:00,21.8,21.8,100,30,8,1.668773083,,,21.3097,95.30896667,20.55453333,0,0,316,1,,0.4903,2.222222222,4.69103333,0.668773083
OTTAWA INTL A,2024-08-04 1:00,2024,8,4,1:00,19.9,19.9,100,5,8,1.808976933,,,20.80703333,96.61438333,20.27565,0,0.008333333,41.3,1,,0.90703333,2.222222222,3.38561667,0.808976933
OTTAWA INTL A,2024-08-04 2:00,2024,8,4,2:00,19.5,19.5,100,3,6,1.6690077,,,20.37481667,96.89671667,19.89191667,0,0,42,1,,0.87481667,1.666666667,3.10328333,0.6690077
OTTAWA INTL A,2024-08-04 3:00,2024,8,4,3:00,19.2,19.2,100,2.5,0,1.697277533,,,20.1533,97.92766667,19.84153333,0,0.008333333,39.53333333,1,,0.9533,0,2.07233333,0.697277533
OTTAWA INTL A,2024-08-04 4:00,2024,8,4,4:00,19,19,100,2,6,1.736661933,,,19.86161667,98.17936667,19.5916,0.008333333,0.083333333,9.45,1,,0.86161667,1.658333334,1.82063333,0.736661933
OTTAWA INTL A,2024-08-04 5:00,2024,8,4,5:00,18.8,18.8,100,6.333333333,0,3.514984117,,,19.58563333,98.26406667,19.32975,0,0,8,1.033333333,,0.78563333,0,1.73593333,2.481650784
OTTAWA INTL A,2024-08-04 6:00,2024,8,4,6:00,18.5,18.5,100,10.66666667,0,65.44349937,,,20.23905,96.25636667,19.64686667,0,0.008333333,18.46666667,33.28333333,,1.73905,0,3.74363333,32.16016604
OTTAWA INTL A,2024-08-04 7:00,2024,8,4,7:00,20.6,20.6,100,15,6,198.8588768,,,21.18278333,94.14938333,20.22788333,0.008333333,0.15,69.05,91.5,,0.58278333,1.658333334,5.85061667,107.3588768
OTTAWA INTL A,2024-08-04 8:00,2024,8,4,8:00,21.4,21.4,100,25,3,387.6810492,,,21.81088333,92.00136667,20.47048333,0,0.075,144.3666667,69.8,,0.41088333,0.833333333,7.99863333,317.8810492
OTTAWA INTL A,2024-08-04 9:00,2024,8,4,9:00,23.7,23.7,100,19,5,522.1471145,,,23.25466667,87.74821667,21.132,0.083333333,0.716666667,207.55,132.7166667,,0.44533333,1.305555556,12.25178333,389.4304478
OTTAWA INTL A,2024-08-04 10:00,2024,8,4,10:00,26.4,21.9,76,15,4,684.6189165,,,25.06453333,82.45066667,21.88396667,0.066666667,0.575,180.6166667,102.85,,1.33546667,1.044444444,6.45066667,581.7689165
OTTAWA INTL A,2024-08-04 11:00,2024,8,4,11:00,28,21.5,67,22,11,707.345925,,,26.3649,78.88526667,22.42916667,0.291666667,1.166666667,146.1166667,123.2166667,,1.6351,2.763888889,11.88526667,584.1292583
OTTAWA INTL A,2024-08-04 12:00,2024,8,4,12:00,29.7,21.6,61,24,10,818.467865,,,27.85488333,69.37205,21.6505,0.258333333,1.291666667,203.9166667,103.75,,1.84511667,2.519444445,8.37205,714.717865
OTTAWA INTL A,2024-08-04 13:00,2024,8,4,13:00,29.8,20.7,57,27,10,824.0887672,,,29.99538333,51.95356667,19.0586,0.4,1.483333333,228.3666667,95.55,,0.19538333,2.377777778,5.04643333,728.5387672
OTTAWA INTL A,2024-08-04 14:00,2024,8,4,14:00,31.6,17.4,42,24,20,774.9047135,,,30.47283333,49.2517,18.64695,0.85,2.35,248.1,92.75,,1.12716667,4.705555556,7.2517,682.1547135
OTTAWA INTL A,2024-08-04 15:00,2024,8,4,15:00,31.3,16.7,41,26,26,620.349146,,,30.11943333,48.33728333,18.02448333,1.258333333,2.891666667,322.35,61.11666667,,1.18056667,5.963888889,7.33728333,559.2324793
OTTAWA INTL A,2024-08-04 16:00,2024,8,4,16:00,30.8,15.5,39,30,29,549.9831823,,,30.1716,45.08905,16.94891667,1.883333333,3.941666667,316.5833333,77.06666667,,0.6284,6.172222223,6.08905,472.9165156
OTTAWA INTL A,2024-08-04 17:00,2024,8,4,17:00,29.9,16.7,44,29,27,348.6733825,,,29.79268333,44.46863333,16.3896,1.575,3.5,324.95,47.8,,0.10731667,5.925,0.46863333,300.8733825
OTTAWA INTL A,2024-08-04 18:00,2024,8,4,18:00,28.1,16.8,50,32,30,196.1465219,,,28.37496667,51.73778333,17.5078,0.925,2.583333333,323.6333333,35.28333333,,0.27496667,7.408333333,1.73778333,160.8631886
OTTAWA INTL A,2024-08-04 19:00,2024,8,4,19:00,26.5,17.2,56,33,21,63.94044075,,,26.95761667,57.04945,17.74686667,0.308333333,1.708333333,317.9833333,16.65,,0.45761667,5.525,1.04945,47.29044075
OTTAWA INTL A,2024-08-04 20:00,2024,8,4,20:00,25.3,17.3,61,34,21,5.69238835,,,25.66393333,60.29908333,17.41631667,0.258333333,1.425,291.65,1.35,,0.36393333,5.575,0.70091667,4.34238835
OTTAWA INTL A,2024-08-04 21:00,2024,8,4,21:00,23.9,17,65,35,20,2.21298335,,,24.39491667,63.81198333,17.11808333,0.275,1.258333333,153.35,1,,0.49491667,5.280555556,1.18801667,1.21298335
OTTAWA INTL A,2024-08-04 22:00,2024,8,4,22:00,22.7,15.8,65,35,15,2.206654767,,,23.05875,65.39233333,16.23773333,0.241666667,1.1,206.4333333,1,,0.35875,3.925,0.39233333,1.206654767
OTTAWA INTL A,2024-08-04 23:00,2024,8,4,23:00,21,15.5,70,1,12,2.04649705,,,21.98598333,66.79063333,15.54635,0.041666667,0.3,186.5666667,1,,0.98598333,3.291666666,3.20936667,1.04649705
OTTAWA INTL A,2024-08-05 0:00,2024,8,5,0:00,19.9,15.4,75,4,7,1.804388933,,,20.48855,73.00263333,15.49748333,0,0,343.3,1,,0.58855,1.944444444,1.99736667,0.804388933
OTTAWA INTL A,2024-08-05 1:00,2024,8,5,1:00,17.8,15.6,87,7,4,1.82445275,,,19.66963333,77.56936667,15.6595,0,0,343.7333333,1,,1.86963333,1.111111111,9.43063333,0.82445275
OTTAWA INTL A,2024-08-05 2:00,2024,8,5,2:00,17.8,15.3,85,2,7,1.780133617,,,19.12875,82.15148333,16.03081667,0,0,343.5666667,1,,1.32875,1.944444444,2.84851667,0.780133617
OTTAWA INTL A,2024-08-05 3:00,2024,8,5,3:00,15.8,15.8,100,24,5,1.677216167,,,18.52036667,86.3427,16.2169,0,0.025,280.3666667,1,,2.72036667,1.388888889,13.6573,0.677216167
OTTAWA INTL A,2024-08-05 4:00,2024,8,5,4:00,16.8,16.8,100,27,5,1.685204133,,,18.16251667,84.92481667,15.60605,0,0.025,8.466666667,1,,1.36251667,1.388888889,15.07518333,0.685204133
OTTAWA INTL A,2024-08-05 5:00,2024,8,5,5:00,17.1,17.1,100,28,4,2.096847567,,,17.8773,85.4326,15.41845,0,0.066666667,3,1,,0.7773,1.111111111,14.5674,1.096847567
OTTAWA INTL A,2024-08-05 6:00,2024,8,5,6:00,17.8,17.8,100,19,6,35.23727768,,,18.02708333,86.26008333,15.71703333,0,0.008333333,101.2833333,9.566666667,,0.22708333,1.666666667,13.73991667,25.67061101
OTTAWA INTL A,2024-08-05 7:00,2024,8,5,7:00,19.1,18.7,98,29,6,45.66514323,,,18.30471667,86.49768333,16.03281667,0.008333333,0.283333333,147.65,8.683333333,,0.79528333,1.658333334,11.50231667,36.9818099
OTTAWA INTL A,2024-08-05 8:00,2024,8,5,8:00,18.9,18.9,100,19,5,89.30634232,,,19.07876667,85.91881667,16.6885,0,0.025,261.9333333,14.55,,0.17876667,1.388888889,14.08118333,74.75634232
OTTAWA INTL A,2024-08-05 9:00,2024,8,5,9:00,18.5,18.5,100,15,9,146.732558,,,19.68421667,86.71918333,17.4301,0,0.016666667,230.1166667,27.45,,1.18421667,2.5,13.28081667,119.282558
OTTAWA INTL A,2024-08-05 10:00,2024,8,5,10:00,18.5,17.9,96,14,10,79.086827,,,19.9409,84.21193333,17.21611667,0.008333333,0.225,118.8833333,16.55,,1.4409,2.769444445,11.78806667,62.536827
OTTAWA INTL A,2024-08-05 11:00,2024,8,5,11:00,18.6,18.5,99,7,6,75.40690788,,,19.5981,84.23205,16.88056667,0,0.083333333,154.8666667,16.43333333,,0.9981,1.666666667,14.76795,58.97357455
OTTAWA INTL A,2024-08-05 12:00,2024,8,5,12:00,18.8,18.4,97,13,7,52.1140804,,,17.88445,90.58898333,16.3415,0,0.15,170.2333333,9.3,,0.91555,1.944444444,6.41101667,42.8140804
OTTAWA INTL A,2024-08-05 13:00,2024,8,5,13:00,18.9,18.9,100,11,5,125.0757138,,,18.10243333,92.31266667,16.85693333,0,0.1,97.16666667,20.6,,0.79756667,1.388888889,7.68733333,104.4757138
OTTAWA INTL A,2024-08-05 14:00,2024,8,5,14:00,19.1,18.9,99,7,12,81.87350063,,,18.00096667,92.46618333,16.78255,0.058333333,0.591666667,52.61666667,15.18333333,,1.09903333,3.275,6.53381667,66.6901673
OTTAWA INTL A,2024-08-05 15:00,2024,8,5,15:00,17.2,17.2,100,3,22,57.49248928,,,16.92205,93.8441,15.94368333,0.141666667,1.166666667,42.31666667,9.166666667,,0.27795,5.969444444,6.1559,48.32582261
OTTAWA INTL A,2024-08-05 16:00,2024,8,5,16:00,16,16,100,4,22,50.22979855,,,16.43203333,94.1947,15.51456667,0.35,1.675,43.48333333,9.5,,0.43203333,5.761111111,5.8053,40.72979855
OTTAWA INTL A,2024-08-05 17:00,2024,8,5,17:00,15.4,15.4,100,3,19,67.03327183,,,15.4437,94.31993333,14.55268333,0.158333333,1.325,40.1,11.1,,0.0437,5.119444445,5.68006667,55.93327183
OTTAWA INTL A,2024-08-05 18:00,2024,8,5,18:00,15.4,15.4,100,6,12,95.82787342,,,15.37326667,94.72428333,14.54936667,0.008333333,0.35,54.73333333,17.56666667,,0.02673333,3.325,5.27571667,78.26120675
OTTAWA INTL A,2024-08-05 19:00,2024,8,5,19:00,15.1,15.1,100,5,15,59.17695017,,,15.6378,92.9738,14.52326667,0,0.1,51.9,10.53333333,,0.5378,4.166666667,7.0262,48.64361684
OTTAWA INTL A,2024-08-05 20:00,2024,8,5,20:00,14.3,14.3,100,4,8,6.890957267,,,15.32603333,93.76133333,14.34455,0,0.141666667,19.76666667,1.616666667,,1.02603333,2.222222222,6.23866667,5.2742906
OTTAWA INTL A,2024-08-05 21:00,2024,8,5,21:00,14.4,14.4,100,1,8,1.715698733,,,15.04871667,96.25145,14.47408333,0,0.008333333,22.21666667,1,,0.64871667,2.222222222,3.74855,0.715698733
OTTAWA INTL A,2024-08-05 22:00,2024,8,5,22:00,14.5,14.5,100,33,7,1.575459467,,,15.29711667,95.08115,14.53198333,0,0.125,71.48333333,1,,0.79711667,1.944444444,4.91885,0.575459467
OTTAWA INTL A,2024-08-05 23:00,2024,8,5,23:00,14,14,100,32,8,1.509198883,,,15.15091667,95.79365,14.50233333,0.041666667,0.483333333,46.43333333,1,,1.15091667,2.180555555,4.20635,0.509198883
OTTAWA INTL A,2024-08-06 0:00,2024,8,6,0:00,13,13,100,31,7,1.74506755,,,14.91391667,97.07166667,14.47125,0,0.308333333,28.26666667,1,,1.91391667,1.944444444,2.92833333,0.74506755
OTTAWA INTL A,2024-08-06 1:00,2024,8,6,1:00,14.2,14.2,100,34,9,1.6424013,,,14.28825,98.02766667,13.99825,0,0.191666667,188.15,1,,0.08825,2.5,1.97233333,0.6424013
OTTAWA INTL A,2024-08-06 2:00,2024,8,6,2:00,13.9,13.9,100,35,9,1.57913815,,,13.8404,99.36871667,13.75983333,0.016666667,0.541666667,124.4666667,1,,0.0596,2.483333333,0.63128333,0.57913815
OTTAWA INTL A,2024-08-06 3:00,2024,8,6,3:00,13.8,13.8,100,1,6,1.5968632,,,14.04123333,99.64058333,14.00318333,0,0.241666667,17.03333333,1,,0.24123333,1.666666667,0.35941667,0.5968632
OTTAWA INTL A,2024-08-06 4:00,2024,8,6,4:00,14,14,100,35,11,1.572121983,,,14.05131667,99.08836667,13.92746667,0,0.008333333,6,1,,0.05131667,3.055555556,0.91163333,0.572121983
OTTAWA INTL A,2024-08-06 5:00,2024,8,6,5:00,13.3,13.3,100,25.5,0,2.476368083,,,14.21251667,98.63008333,14.01716667,0,0,6.45,1,,0.91251667,0,1.36991667,1.476368083
OTTAWA INTL A,2024-08-06 6:00,2024,8,6,6:00,13.4,13.4,100,16,7,43.31399833,,,14.40543333,97.36583333,14.01088333,0,0,6,7.1,,1.00543333,1.944444444,2.63416667,36.21399833
OTTAWA INTL A,2024-08-06 7:00,2024,8,6,7:00,14,14,100,22,5,128.5966896,,,15.06503333,95.12186667,14.30665,0,0.125,121.7166667,36.08333333,,1.06503333,1.388888889,4.87813333,92.51335627
OTTAWA INTL A,2024-08-06 8:00,2024,8,6,8:00,15,15,100,23,5,238.3867465,,,15.77645,91.46655,14.40651667,0,0.341666667,174.0666667,46.9,,0.77645,1.388888889,8.53345,191.4867465
OTTAWA INTL A,2024-08-06 9:00,2024,8,6,9:00,17,15.6,91,36,7,412.7113385,,,16.75955,86.70081667,14.54485,0,0.3,151.4333333,85.75,,0.24045,1.944444444,4.29918333,326.9613385
OTTAWA INTL A,2024-08-06 10:00,2024,8,6,10:00,19,15.5,80,33,8,468.6029635,,,17.92056667,80.15091667,14.45713333,0.033333333,0.416666667,139.2166667,89.33333333,,1.07943333,2.188888889,0.15091667,379.2696302
OTTAWA INTL A,2024-08-06 11:00,2024,8,6,11:00,20.4,14.2,67,13,8,604.3720305,,,19.13843333,73.09005,14.21506667,0.016666667,0.275,143.6833333,98.45,,1.26156667,2.205555555,6.09005,505.9220305
OTTAWA INTL A,2024-08-06 12:00,2024,8,6,12:00,21.5,12.4,56,6,7,685.3755597,,,20.57036667,66.62265,14.1595,0.025,0.691666667,157.15,100.7833333,,0.92963333,1.919444444,10.62265,584.5922264
